NO,MID,MERCHANT DBA NAME,STATUS EDC,OPENDATE,CITY,MSO,SOURCE CODE,POS1
377,000000446,INSPIRASI KURBAN PKPU    ,01,011010,JAKARTA      ,   ,                  ,000
378,000000447,PKPU (RE-OTO)            ,02,011010,JAKARTA      ,   ,                  ,000
379,000000448,"SMARTSPENDING 0,8% - 3RD ",02,011010,JAKARTA      ,   ,                  ,000
380,000000449,SS DOMPET DHUAFA         ,01,011010,JAKARTA      ,   ,                  ,000
381,000000450,SMART TRANSFER WAKAF     ,02,210110,JAKARTA      ,   ,                  ,000
382,000000451,SMART TRANSFER INFAQ     ,02,210110,JAKARTA      ,   ,                  ,000
383,000000452,SMARTTRANSFER SADAQAH    ,02,210110,JAKARTA      ,   ,                  ,000
384,000000453,SMART TRANSFER WAKAF     ,02,210110,JAKARTA      ,   ,                  ,000
385,000000454,SMART TRANSFER INFAQ     ,02,210110,JAKARTA      ,   ,                  ,000
386,000000455,SMARTTRANSFER SADAQAH    ,02,210110,JAKARTA      ,   ,                  ,000
387,000000456,SMART TRANSFER WAKAF     ,02,210110,JAKARTA      ,   ,                  ,000
388,000000457,SMART TRANSFER INFAQ     ,02,210110,JAKARTA      ,   ,                  ,000
389,000000458,SMARTTRANSFER SADAQAH    ,02,210110,JAKARTA      ,   ,                  ,000
390,000000459,SMART TRANSFER WAKAF     ,02,210110,JAKARTA      ,   ,                  ,000
391,000000460,SMART TRANSFER INFAQ     ,01,210110,JAKARTA      ,   ,                  ,000
392,000000461,SMARTTRANSFER SADAQAH    ,02,210110,JAKARTA      ,   ,                  ,000
393,000000462,SS PKPU                  ,01,011010,JAKARTA      ,   ,                  ,000
394,000000463,TRF RUTIN IND MENGAJAR   ,02,280612,JAKARTA      ,   ,                  ,000
395,000000464,BONUS PASTI SHOP         ,02,081010,JAKARTA      ,   ,                  ,000
396,000000465,INSPIRASI QURBAN ACT     ,01,260811,JAKARTA      ,   ,                  ,000
397,000000466,SS ACT                   ,01,260811,JAKARTA      ,   ,                  ,000
398,000000467,ACT (RE-OTO)             ,02,260811,JAKARTA      ,   ,                  ,000
399,000000468,BLACKBERRY SERVICEXL     ,01,011110,JAKARTA      ,   ,                  ,001
400,000000469,JAKARTA FASHION WEEK     ,02,031110,JAKARTA      ,   ,                  ,000
401,000000470,3ANAPLUS PEDULI          ,02,121110,JAKARTA      ,   ,                  ,000
402,000000471,DANA PEDULI ORANGUTAN    ,01,270911,JAKARTA      ,   ,                  ,000
403,000000472,TRANSFER BALANCE         ,02,090610,JAKARTA      ,   ,                  ,000
404,000000473,DANA TUNAI IND MENGAJAR  ,02,280612,JAKARTA      ,   ,                  ,000
405,000000474,TRANSFER BALANCE(HASANAH),02,201210,JAKARTA      ,   ,                  ,000
406,000000475,BIAYA KPR                ,02,110311,JAKARTA      ,   ,                  ,000
407,000000476,TRFRBAL HASANAH-DIRHAM   ,02,260911,JAKARTA      ,   ,                  ,000
408,000000477,RE-OTO TRFRBAL HASANAH-DI,02,260911,JAKARTA      ,   ,                  ,000
409,000000478,CICILAN 0% HASANAHCARD   ,01,141111,JAKARTA      ,   ,                  ,000
410,000000479,RE-OTO CICILAN 0% HASANAH,02,141111,JAKARTA      ,   ,                  ,000
411,000000480,SS LUXURY VILLAS         ,02,231211,JAKARTA      ,   ,                  ,000
412,000000481,RE-OTO SS LUXURY VILLAS  ,02,231211,JAKARTA      ,   ,                  ,000
413,000000482,UMROHHAJI SAHID TOUR 2015,02,020112,JAKARTA      ,   ,                  ,000
414,000000483,SS UMROHHAJI SAHID TOUR 2,02,020112,JAKARTA      ,   ,                  ,000
415,000000484,RE-OTO UMROHHAJI SAHID TO,02,020112,JAKARTA      ,   ,                  ,000
416,000000485,UMROH ITIKAF NRA 2014    ,02,020112,JAKARTA      ,   ,                  ,000
417,000000486,RE-OTO UMROH-I'TIKAF NRA ,02,020112,JAKARTA      ,   ,                  ,000
418,000000487,UMROH NRA 2014/2015      ,02,020112,JAKARTA      ,   ,                  ,000
419,000000488,SS UMROH NRA 2014/2015   ,02,020112,JAKARTA      ,   ,                  ,000
420,000000489,RE-OTO UMROH NRA 2014/201,02,020112,JAKARTA      ,   ,                  ,000
421,000000490,UMROH PLUS NRA 2014/2015 ,02,020212,JAKARTA      ,   ,                  ,000
422,000000491,SS UMROH PLUS NRA 2014/20,02,020212,JAKARTA      ,   ,                  ,000
423,000000492,RE-OTO UMROH PLUS NRA 201,02,020212,JAKARTA      ,   ,                  ,000
424,000000493,UMROH TALBIA TRAVEL      ,02,270312,JAKARTA      ,   ,                  ,000
425,000000494,SS UMROH TALBIA TRAVEL   ,02,270312,JAKARTA      ,   ,                  ,000
426,000000495,RE-OTO UMROH TALBIA TRAVE,02,270312,JAKARTA      ,   ,                  ,000
427,000000496,PROG IB HASANAH CARD     ,01,270312,JAKARTA      ,   ,                  ,000
428,000000497,SS PROG IB HASANAH CARD  ,01,270312,JAKARTA      ,   ,                  ,000
429,000000498,RE-OTO PROG IB HASANAH CA,02,270312,JAKARTA      ,   ,                  ,000
430,000000500,SMART SPENDING PROMO     ,01,280906,JAKARTA      ,BKT,                  ,000
431,000000501,SMART SPENDING PROMO     ,02,011206,JAKARTA      ,BKT,                  ,000
432,000000502,COSMOPOLITAN TRIP        ,02,201206,JAKARTA      ,BKT,                  ,000
433,000000503,SS AS KENDARAAN BINTANG  ,02,280912,JAKARTA      ,   ,                  ,000
434,000000504,RE-OTOT ASURANSI RUMAH BI,02,280912,JAKARTA      ,   ,                  ,000
435,000000505,DANAPLUS                 ,01,181000,JAKARTA      ,00 ,                  ,000
436,000000506,TRF SALDO KARTU KREDIT   ,02,271102,JAKARTA      ,   ,                  ,000
437,000000507,DANAPLUS CICILAN FREEZE  ,01,290303,JAKARTA      ,00 ,                  ,000
438,000000508,DANAPLUS CICILAN NON FRZ ,02,290303,JAKARTA      ,00 ,                  ,000
439,000000509,DANAPLUS CICILAN FRZ&NON ,02,040403,JAKARTA      ,   ,                  ,000
440,000000510,DANAPLUS CICILAN FRZ&NON ,01,160403,JAKARTA      ,   ,                  ,000
441,000000511,PLN                      ,01,181000,JAKARTA      ,00 ,                  ,000
442,000000512,DANAPLUS CICILAN FRZ&NON ,01,280403,JAKARTA      ,000,                  ,000
443,000000513,DANAPLUS CICILAN FRZ&NON ,01,280403,JAKARTA      ,000,                  ,000
444,000000514,SEMINAR EDUKASI          ,01,290403,JAKARTA      ,   ,                  ,000
445,000000515,CICILAN X-TRADANA        ,01,220503,JAKARTA      ,   ,                  ,001
446,000000516,SMART SPENDING           ,01,220503,JAKARTA      ,   ,                  ,000
447,000000517,SPP                      ,01,181000,JAKARTA      ,00 ,                  ,000
448,000000518,CICILAN X-TRADANA        ,01,270503,JAKARTA      ,   ,                  ,001
449,000000519,CICILAN X-TRADANA        ,01,280503,JAKARTA      ,   ,                  ,000
450,000000520,RE-OTO INSTL 0%-HEALTH   ,02,210613,JAKARTA      ,   ,                  ,000
451,000000521,TECC PLUS VOUCHER        ,01,181000,JAKARTA      ,00 ,                  ,000
452,000000522,TECC PLUS STARTERPACK    ,01,191000,JAKARTA      ,00 ,                  ,000
453,000000523,HEALTHY EXTRA PLUS       ,01,070912,JAKARTA      ,   ,                  ,010
454,000000524,KIDS CARE PLUS           ,01,070912,JAKARTA      ,   ,                  ,010
455,000000525,DANAPLUS KEMENKEU        ,01,200711,JAKARTA      ,   ,                  ,000
456,000000526,BNI INS 0% 3 BLN         ,01,211212,JAKARTA      ,   ,                  ,001
457,000000527,RE-OTO BNI INS 0% 3 BLN  ,02,211212,JAKARTA      ,   ,                  ,001
458,000000528,BNI INST  0.75%          ,02,310513,JAKARTA      ,   ,                  ,000
459,000000529,BNI INST  0.7%           ,01,310513,JAKARTA      ,   ,                  ,000
460,000000530,TOP UP CITILINK          ,02,300413,JAKARTA      ,   ,                  ,000
461,000000531,TELKOM                   ,01,181000,JAKARTA      ,00 ,                  ,000
462,000000532,SPRING SUMMER 2013       ,02,020513,JAKARTA      ,   ,                  ,000
463,000000533,AKSEN BELANJA - CICILAN  ,02,080513,JAKARTA      ,   ,                  ,001
464,000000535,SATELINDO                ,01,181000,JAKARTA      ,00 ,                  ,000
465,000000536,BNI INS 0% 6 BLN         ,01,110413,JAKARTA      ,100,                  ,001
466,000000537,RE-OTO BNI INS 0% 6 BLN  ,01,110413,JAKARTA      ,100,                  ,001
467,000000538,BNI INS 0% 9 BLN         ,01,110413,JAKARTA      ,100,                  ,001
468,000000539,RE-OTO BNI INS 0% 9 BLN  ,01,110413,JAKARTA      ,100,                  ,001
469,000000540,BNI INS 0% 12 BLN        ,01,110413,JAKARTA      ,100,                  ,001
470,000000541,RE-OTO BNI INS 0% 12 BLN ,01,110413,JAKARTA      ,100,                  ,001
471,000000542,RE-OTO INST 0.75%        ,02,050613,JAKARTA      ,   ,                  ,001
472,000000543,RE-OTO INST 0.7%         ,02,050613,JAKARTA      ,   ,                  ,000
473,000000545,MENTARI                  ,01,181000,JAKARTA      ,00 ,                  ,000
474,000000546,XD MIDYEAR EXP           ,02,290813,JAKARTA      ,   ,                  ,000
475,000000547,RE OTO XD MIDYEAR EXP    ,02,290813,JAKARTA      ,   ,                  ,000
476,000000548,INS MIDYEAR EXP          ,02,290813,JAKARTA      ,   ,                  ,000
477,000000549,RE OTO INS MIDYEAR EXP   ,02,290813,JAKARTA      ,   ,                  ,001
478,000000550,CAR SAFE INSURANCE       ,01,110117,JAKARTA      ,   ,                  ,005
479,000000551,ICC PLUS                 ,01,181000,JAKARTA      ,00 ,                  ,000
480,000000552,BNI TRAVELLING CARD      ,02,010318,JAKARTA      ,   ,                  ,000
481,000000553,DENTAL INSURANCE PLAN    ,01,080618,JAKARTA      ,   ,                  ,000
482,000000555,TELKOMSEL                ,08,181000,JAKARTA      ,00 ,                  ,000
483,000000556,PERSONAL SHIELD PLUS     ,01,030712,JAKARTA      ,   ,                  ,010
484,000000557,FAMILY CARE PLUS         ,01,030712,JAKARTA      ,   ,                  ,010
485,000000558,JAMINAN BELANJA PLUS     ,01,030712,JAKARTA      ,   ,                  ,010
486,000000559,DREAD DISEASE PLUS       ,01,030712,JAKARTA      ,   ,                  ,010
487,000000560,EARLY PROTECTION PLUS    ,01,030712,JAKARTA      ,   ,                  ,010
488,000000561,SIMPATI                  ,01,181000,JAKARTA      ,00 ,                  ,000
489,000000562,RENCANA EXTRA DINI       ,01,031012,JAKARTA      ,   ,                  ,010
490,000000563,TELE TRAVEL ASTRINDO     ,01,300113,JAKARTA      ,   ,                  ,000
491,000000564,TELE TRAVEL HASANAH CARD ,01,300113,JAKARTA      ,   ,                  ,000
492,000000565,GARUDA SATU              ,02,181000,JAKARTA      ,00 ,                  ,000
493,000000566,PRIORITY PASS            ,01,250612,JAKARTA      ,   ,                  ,000
494,000000567,BNI INSTALLMENT 0.66%    ,02,040712,JAKARTA      ,   ,                  ,000
495,000000568,RE-OTO BNI INSTALLMENT 0.,02,040712,JAKARTA      ,   ,                  ,000
496,000000569,TELE TRAVEL              ,01,181000,JAKARTA      ,00 ,                  ,000
497,000000570,IM3 SMART                ,01,121201,JAKARTA      ,   ,                  ,000
498,000000571,XL BEBAS REGULER         ,01,100102,JAKARTA      ,   ,                  ,000
499,000000572,IM3 BRIGHT               ,01,280502,JAKARTA      ,   ,                  ,000
500,000000573,HOSPITAL INCOME          ,01,181000,JAKARTA      ,00 ,                  ,003
501,000000574,PRIVILEDGE PROTECTION    ,01,280502,JAKARTA      ,   ,                  ,001
502,000000575,PEACE & SAFE             ,01,280502,JAKARTA      ,   ,                  ,001
503,000000576,TRAVEL MATE              ,01,260602,JAKARTA      ,   ,                  ,000
504,000000577,INDOVISION               ,01,280802,JAKARTA      ,   ,                  ,000
505,000000578,OTOKABELV                ,01,210503,JAKARTA      ,   ,                  ,000
506,000000579,LIFETIME FUND            ,01,210503,JAKARTA      ,   ,                  ,001
507,000000580,OTO AIRTPJ               ,01,210503,JAKARTA      ,   ,                  ,000
508,000000581,OTOPALYJA                ,01,210503,JAKARTA      ,   ,                  ,000
509,000000582,BILL PYM IM2             ,01,210503,JAKARTA      ,   ,                  ,000
510,000000583,DANAPLUS TAPLUS          ,01,311011,JAKARTA      ,   ,                  ,001
511,000000584,BILL INDOSAT M2          ,01,120105,JAKARTA      ,PPN,                  ,005
512,000000585,TRAVEL FIESTA            ,01,010305,JAKARTA      ,PPN,                  ,000
513,000000586,SETORAN AWAL TAPENAS     ,01,210411,JAKARTA      ,   ,                  ,001
514,000000587,SET. BULANAN TAPENAS     ,01,250411,JAKARTA      ,   ,                  ,000
515,000000588,TOP UP CITILINK          ,01,300712,JAKARTA      ,   ,                  ,001
516,000000589,BILL PYM TELKOM          ,01,101003,JAKARTA      ,PPN,                  ,020
517,000000590,BILL PYM TELKOMSEL       ,01,101003,JAKARTA      ,PPN,                  ,010
518,000000591,BILL PYM MATRIX          ,01,101003,JAKARTA      ,PPN,                  ,011
519,000000592,SMART IM3 BRIGHT         ,01,101003,JAKARTA      ,PPN,                  ,000
520,000000593,BILL PYM PLN             ,01,101003,JAKARTA      ,PPN,                  ,011
521,000000594,BILL AETRA AIR           ,01,101003,JAKARTA      ,PPN,                  ,001
522,000000595,BILL MNCVISION           ,01,131003,JAKARTA      ,PPN,                  ,003
523,000000596,BILL FIRST MEDIA         ,01,131003,JAKARTA      ,PPN,                  ,006
524,000000597,VOUCHER PIZZA HUT        ,01,151003,JAKARTA      ,PPN,                  ,000
525,000000598,PEMBELIAN DEBITPLUS      ,01,200104,JAKARTA      ,PKD,                  ,000
526,000000599,OTO FLEXI                ,01,210104,JAKARTA      ,   ,                  ,000
527,000000600,PEMBELIAN DEBITPLUS      ,01,130204,JAKARTA      ,   ,                  ,000
528,000000601,CICILAN X-TRADANA SPESIAL,01,290404,JAKARTA      ,PPN,                  ,001
529,000000602,CICILAN X-TRADANA SPESIAL,01,290404,JAKARTA      ,PPN,                  ,001
530,000000603,SMART MOBILE 8           ,01,260504,JAKARTA      ,PPN,                  ,003
531,000000604,JOINING FEE INDOVISION   ,01,280504,JAKARTA      ,PPN,                  ,000
532,000000605,TRANSFER BALANCE         ,01,090604,JAKARTA      ,PPN,                  ,000
533,000000606,SMARTSPENDING PENDIDIKAN ,01,090604,JAKARTA      ,PPN,                  ,000
534,000000607,SMARTSPENDING DANAPLUS   ,01,090604,JAKARTA      ,PPN,                  ,000
535,000000608,SMARTSPENDING TELKOM     ,02,090604,JAKARTA      ,PPN,                  ,000
536,000000609,SMARTSPENDING TELKOMSEL  ,02,090604,JAKARTA      ,PPN,                  ,000
537,000000610,SMARTSPENDING SATELINDO  ,02,090604,JAKARTA      ,PPN,                  ,000
538,000000611,PERDANA                  ,01,181000,JAKARTA      ,00 ,                  ,001
539,000000612,SMARTSPENDING TELE TRAVEL,02,090604,JAKARTA      ,PPN,                  ,000
540,000000613,TRANSFER BALANCE         ,01,140604,JAKARTA      ,PPN,                  ,000
541,000000614,TRANSFER BALANCE         ,02,140604,JAKARTA      ,PPN,                  ,000
542,000000615,PERISAIPLUS              ,02,181000,JAKARTA      ,00 ,                  ,000
543,000000616,INSTLLMNT PNDDKN         ,01,140604,JAKARTA      ,PPN,                  ,000
544,000000617,MED CARE                 ,01,181000,JAKARTA      ,00 ,                  ,001
545,000000618,INSTLLMNT PNDDKN         ,01,140604,JAKARTA      ,PPN,                  ,000
546,000000619,DANAPLUS                 ,01,100804,JAKARTA      ,PPN,                  ,000
547,000000620,SMARTSPENDING DANAPLUS   ,01,060904,JAKARTA      ,PPN,                  ,000
548,000000621,SMARTSPENDING TELKOM     ,02,060904,JAKARTA      ,PPN,                  ,000
549,000000622,SMARTSPENDING SATELINDO  ,02,060904,JAKARTA      ,PPN,                  ,000
550,000000623,WHOLE IN ONE             ,01,181000,JAKARTA      ,00 ,                  ,000
551,000000624,SMARTSPENDING SATELINDO  ,02,060904,JAKARTA      ,PPN,                  ,000
552,000000625,GARDA OTO                ,02,181000,JAKARTA      ,00 ,                  ,000
553,000000626,SMARTSPENDING TELE TRAVEL,02,060904,JAKARTA      ,PPN,                  ,000
554,000000627,DANAPLUS PEDULI JOGJA    ,01,281204,JAKARTA      ,00 ,                  ,001
555,000000628,VISA TSUNAMI DONATION    ,01,140105,JAKARTA      ,PPN,                  ,001
556,000000629,PUNDI MEDIKA             ,01,181000,JAKARTA      ,00 ,                  ,001
557,000000630,X-TRADANA STAFF CARD     ,01,250105,JAKARTA      ,PPN,                  ,000
558,000000631,BNI INSTALLMENT 0%       ,01,230205,JAKARTA      ,PPN,                  ,000
559,000000632,TRAVEL FIESTA            ,01,250105,JAKARTA      ,PPN,                  ,000
560,000000633,BNI FAMILY GUARD         ,01,181000,JAKARTA      ,   ,                  ,002
561,000000634,IMLEK BNI-GARUDA         ,02,250105,JAKARTA      ,PPN,                  ,000
562,000000635,IMLEK BNI-GARUDA         ,02,250105,JAKARTA      ,PPN,                  ,000
563,000000636,SATELINDO-MATRIX         ,01,010205,JAKARTA      ,PPN,                  ,000
564,000000637,PRECIOUS CARE            ,01,181000,JAKARTA      ,00 ,                  ,003
565,000000638,MEDIKA DANA              ,01,311000,JAKARTA      ,   ,                  ,001
566,000000639,ASURANSI PRIMARY CARE    ,01,221100,JAKARTA      ,   ,                  ,001
567,000000640,ASURANSI FAM.HEALTH CARE ,01,221100,JAKARTA      ,   ,                  ,004
568,000000641,PROTEKSI JUNIOR          ,01,110101,JAKARTA      ,   ,                  ,001
569,000000642,ULTIMATE PROTECTION      ,01,110101,JAKARTA      ,   ,                  ,001
570,000000643,LADY GUARD               ,01,190101,JAKARTA      ,   ,                  ,001
571,000000644,TRIP PLUS                ,01,020201,JAKARTA      ,   ,                  ,001
572,000000645,PERSONAL SHIELD          ,01,081200,JAKARTA      ,   ,                  ,006
573,000000646,SAVE & PROTECT           ,01,160401,JAKARTA      ,   ,                  ,001
574,000000647,HOSPITAL CARE            ,01,050701,JAKARTA      ,01 ,                  ,001
575,000000648,STUDY FUND               ,01,291001,JAKARTA      ,   ,                  ,001
576,000000649,HEALTH & FUND            ,01,270202,JAKARTA      ,   ,                  ,001
577,000000650,AKSENBELANJA             ,01,181000,JAKARTA      ,00 ,                  ,000
578,000000651,MAXI FUND                ,01,080802,JAKARTA      ,   ,                  ,001
579,000000652,SIMPONI                  ,01,080802,JAKARTA      ,   ,                  ,001
580,000000653,SENIOR PROTECTION        ,01,160902,JAKARTA      ,   ,                  ,001
581,000000654,EXCLUSIVE GUARD          ,01,160902,JAKARTA      ,   ,                  ,001
582,000000655,OTO SATELINDO-MATRIX     ,01,010205,JAKARTA      ,PPN,                  ,000
583,000000656,OTO IM3-MATRIX           ,02,010205,JAKARTA      ,PPN,                  ,000
584,000000657,MENTARI-MATRIX           ,02,010205,JAKARTA      ,PPN,                  ,000
585,000000658,BILL PYM MATRIX          ,02,010205,JAKARTA      ,PPN,                  ,000
586,000000659,X-TRADANA SPESIAL SNOOZE ,01,070405,JAKARTA      ,PPN,                  ,000
587,000000660,TRSF BAL SPEC.SNOOZE     ,02,070405,JAKARTA      ,PPN,                  ,000
588,000000661,TRAVEL FIESTA            ,02,110405,JAKARTA      ,PPN,                  ,000
589,000000662,TRAVEL FIESTA            ,02,110405,JAKARTA      ,PPN,                  ,000
590,000000663,BNI PEDULI PENDIDIKAN    ,02,060505,JAKARTA      ,000,                  ,000
591,000000664,WISATA PAKET BALI        ,01,060505,JAKARTA      ,PPN,                  ,000
592,000000665,WISATA PAKET BALI        ,02,060505,JAKARTA      ,PPN,                  ,000
